show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s881,Movie,Netflix Title 881,Jane Doe,"Actor F, Actor G",Mexico,"October 25, 2012",2012,TV-PG,137 min,Action & Adventure,Sample description for Netflix title 881.
s882,TV Show,Netflix Title 882,Jane Doe,"Actor A, Actor B",United Kingdom,"September 28, 2012",2012,PG,6 Seasons,Crime TV Shows,Sample description for Netflix title 882.
s883,Movie,Netflix Title 883,David Kim,"Actor F, Actor G",Japan,"January 9, 2019",2019,TV-14,83 min,Documentaries,Sample description for Netflix title 883.
s884,TV Show,Netflix Title 884,Sara Wilson,"Actor H, Actor I",Australia,"October 3, 2012",2012,R,1 Seasons,Comedy,Sample description for Netflix title 884.
s885,TV Show,Netflix Title 885,Sara Wilson,Actor E,Australia,"August 25, 2008",2008,G,3 Seasons,Sci-Fi,Sample description for Netflix title 885.
s886,TV Show,Netflix Title 886,Jane Doe,"Actor A, Actor B",India,"January 16, 2022",2022,PG,6 Seasons,Romantic Movies,Sample description for Netflix title 886.
s887,TV Show,Netflix Title 887,John Smith,Actor E,South Korea,"September 3, 2012",2012,R,1 Seasons,Action & Adventure,Sample description for Netflix title 887.
s888,Movie,Netflix Title 888,Raj Kumar,"Actor F, Actor G",France,"February 24, 2021",2021,TV-PG,76 min,Drama,Sample description for Netflix title 888.
s889,Movie,Netflix Title 889,Emily Brown,"Actor A, Actor B",United Kingdom,"May 16, 2011",2011,TV-14,85 min,Crime TV Shows,Sample description for Netflix title 889.
s890,Movie,Netflix Title 890,Raj Kumar,"Actor H, Actor I",India,"August 6, 2024",2024,TV-PG,157 min,Documentaries,Sample description for Netflix title 890.
s891,TV Show,Netflix Title 891,Sara Wilson,Actor E,Australia,"May 20, 2019",2019,TV-MA,5 Seasons,Crime TV Shows,Sample description for Netflix title 891.
s892,Movie,Netflix Title 892,Raj Kumar,"Actor A, Actor B",South Korea,"March 21, 2022",2022,R,153 min,Horror,Sample description for Netflix title 892.
s893,Movie,Netflix Title 893,John Smith,"Actor F, Actor G",Germany,"February 10, 2025",2025,TV-PG,122 min,Documentaries,Sample description for Netflix title 893.
s894,TV Show,Netflix Title 894,David Kim,"Actor A, Actor B",United States,"August 8, 2018",2018,PG-13,5 Seasons,Crime TV Shows,Sample description for Netflix title 894.
s895,Movie,Netflix Title 895,David Kim,Actor E,Canada,"September 22, 2019",2019,TV-MA,179 min,Action & Adventure,Sample description for Netflix title 895.
s896,TV Show,Netflix Title 896,Emily Brown,"Actor A, Actor B",Spain,"October 1, 2021",2021,TV-MA,1 Seasons,Drama,Sample description for Netflix title 896.
s897,Movie,Netflix Title 897,Raj Kumar,Actor E,Japan,"April 26, 2009",2009,TV-14,133 min,Action & Adventure,Sample description for Netflix title 897.
s898,Movie,Netflix Title 898,Alex Lee,"Actor F, Actor G",Australia,"March 20, 2010",2010,TV-14,129 min,Documentaries,Sample description for Netflix title 898.
s899,TV Show,Netflix Title 899,John Smith,"Actor F, Actor G",Germany,"October 1, 2024",2024,TV-PG,2 Seasons,Thrillers,Sample description for Netflix title 899.
s900,TV Show,Netflix Title 900,Alex Lee,"Actor C, Actor D",United Kingdom,"October 5, 2015",2015,TV-PG,7 Seasons,Action & Adventure,Sample description for Netflix title 900.
s901,Movie,Netflix Title 901,Sara Wilson,"Actor F, Actor G",Canada,"April 1, 2018",2018,R,117 min,Kids' TV,Sample description for Netflix title 901.
s902,TV Show,Netflix Title 902,Emily Brown,Actor E,United Kingdom,"December 11, 2010",2010,TV-PG,2 Seasons,Kids' TV,Sample description for Netflix title 902.
s903,Movie,Netflix Title 903,Raj Kumar,"Actor C, Actor D",India,"April 12, 2022",2022,R,155 min,Drama,Sample description for Netflix title 903.
s904,TV Show,Netflix Title 904,Sara Wilson,"Actor H, Actor I",Spain,"August 13, 2017",2017,R,6 Seasons,Romantic Movies,Sample description for Netflix title 904.
s905,Movie,Netflix Title 905,Jane Doe,"Actor H, Actor I",France,"August 12, 2019",2019,R,89 min,Thrillers,Sample description for Netflix title 905.
s906,TV Show,Netflix Title 906,Jane Doe,"Actor H, Actor I",Brazil,"February 25, 2013",2013,PG,2 Seasons,Kids' TV,Sample description for Netflix title 906.
s907,Movie,Netflix Title 907,Sara Wilson,"Actor H, Actor I",Japan,"August 27, 2018",2018,G,129 min,Horror,Sample description for Netflix title 907.
s908,Movie,Netflix Title 908,Raj Kumar,"Actor H, Actor I",United Kingdom,"March 23, 2019",2019,G,92 min,Crime TV Shows,Sample description for Netflix title 908.
s909,TV Show,Netflix Title 909,Emily Brown,Actor E,France,"January 21, 2009",2009,PG-13,1 Seasons,Action & Adventure,Sample description for Netflix title 909.
s910,Movie,Netflix Title 910,Jane Doe,"Actor F, Actor G",Canada,"November 11, 2014",2014,PG,161 min,Drama,Sample description for Netflix title 910.
s911,Movie,Netflix Title 911,Raj Kumar,"Actor H, Actor I",Brazil,"June 14, 2014",2014,G,130 min,Horror,Sample description for Netflix title 911.
s912,Movie,Netflix Title 912,Raj Kumar,"Actor H, Actor I",France,"November 28, 2009",2009,TV-MA,159 min,Documentaries,Sample description for Netflix title 912.
s913,Movie,Netflix Title 913,John Smith,Actor E,France,"March 12, 2019",2019,PG,174 min,Crime TV Shows,Sample description for Netflix title 913.
s914,TV Show,Netflix Title 914,John Smith,"Actor C, Actor D",Spain,"January 7, 2012",2012,PG-13,8 Seasons,Documentaries,Sample description for Netflix title 914.
s915,TV Show,Netflix Title 915,John Smith,"Actor F, Actor G",Germany,"September 28, 2014",2014,TV-14,6 Seasons,Documentaries,Sample description for Netflix title 915.
s916,TV Show,Netflix Title 916,Emily Brown,Actor E,United States,"November 10, 2016",2016,G,5 Seasons,Horror,Sample description for Netflix title 916.
s917,TV Show,Netflix Title 917,David Kim,Actor E,Brazil,"May 16, 2015",2015,PG,8 Seasons,Sci-Fi,Sample description for Netflix title 917.
s918,TV Show,Netflix Title 918,Raj Kumar,"Actor H, Actor I",Australia,"September 4, 2018",2018,TV-MA,4 Seasons,Crime TV Shows,Sample description for Netflix title 918.
s919,TV Show,Netflix Title 919,Jane Doe,"Actor A, Actor B",Japan,"July 9, 2009",2009,TV-MA,6 Seasons,Horror,Sample description for Netflix title 919.
s920,TV Show,Netflix Title 920,John Smith,"Actor A, Actor B",India,"February 26, 2015",2015,PG-13,3 Seasons,Documentaries,Sample description for Netflix title 920.
s921,TV Show,Netflix Title 921,Jane Doe,"Actor F, Actor G",United States,"December 15, 2016",2016,TV-MA,1 Seasons,Drama,Sample description for Netflix title 921.
s922,Movie,Netflix Title 922,Alex Lee,"Actor F, Actor G",India,"July 17, 2025",2025,R,117 min,Romantic Movies,Sample description for Netflix title 922.
s923,TV Show,Netflix Title 923,John Smith,"Actor H, Actor I",United Kingdom,"February 23, 2010",2010,TV-MA,5 Seasons,Drama,Sample description for Netflix title 923.
s924,Movie,Netflix Title 924,Alex Lee,"Actor C, Actor D",Brazil,"May 16, 2023",2023,TV-MA,128 min,Sci-Fi,Sample description for Netflix title 924.
s925,TV Show,Netflix Title 925,John Smith,"Actor F, Actor G",Germany,"August 2, 2016",2016,G,3 Seasons,Drama,Sample description for Netflix title 925.
s926,TV Show,Netflix Title 926,David Kim,Actor E,South Korea,"November 5, 2021",2021,TV-MA,3 Seasons,Kids' TV,Sample description for Netflix title 926.
s927,Movie,Netflix Title 927,John Smith,"Actor F, Actor G",France,"March 14, 2013",2013,G,75 min,Sci-Fi,Sample description for Netflix title 927.
s928,Movie,Netflix Title 928,David Kim,"Actor F, Actor G",South Korea,"October 4, 2023",2023,TV-PG,107 min,Documentaries,Sample description for Netflix title 928.
s929,TV Show,Netflix Title 929,Emily Brown,Actor E,Japan,"September 24, 2009",2009,PG,9 Seasons,Romantic Movies,Sample description for Netflix title 929.
s930,TV Show,Netflix Title 930,David Kim,"Actor F, Actor G",India,"April 17, 2013",2013,TV-PG,4 Seasons,Kids' TV,Sample description for Netflix title 930.
s931,TV Show,Netflix Title 931,Raj Kumar,"Actor H, Actor I",Canada,"May 18, 2010",2010,PG,2 Seasons,Sci-Fi,Sample description for Netflix title 931.
s932,TV Show,Netflix Title 932,Jane Doe,"Actor A, Actor B",South Korea,"February 16, 2025",2025,R,5 Seasons,Comedy,Sample description for Netflix title 932.
s933,TV Show,Netflix Title 933,Sara Wilson,"Actor H, Actor I",Mexico,"October 10, 2024",2024,PG,2 Seasons,Crime TV Shows,Sample description for Netflix title 933.
s934,TV Show,Netflix Title 934,John Smith,"Actor C, Actor D",Japan,"September 14, 2017",2017,PG-13,4 Seasons,Sci-Fi,Sample description for Netflix title 934.
s935,Movie,Netflix Title 935,Emily Brown,Actor E,South Korea,"November 1, 2017",2017,TV-PG,73 min,Horror,Sample description for Netflix title 935.
s936,TV Show,Netflix Title 936,Alex Lee,"Actor H, Actor I",India,"April 5, 2010",2010,G,7 Seasons,Crime TV Shows,Sample description for Netflix title 936.
s937,TV Show,Netflix Title 937,Raj Kumar,"Actor C, Actor D",South Korea,"July 26, 2010",2010,TV-14,5 Seasons,Horror,Sample description for Netflix title 937.
s938,Movie,Netflix Title 938,Jane Doe,"Actor H, Actor I",Australia,"September 8, 2019",2019,TV-MA,178 min,Romantic Movies,Sample description for Netflix title 938.
s939,TV Show,Netflix Title 939,Jane Doe,"Actor F, Actor G",Spain,"April 2, 2024",2024,PG-13,2 Seasons,Crime TV Shows,Sample description for Netflix title 939.
s940,Movie,Netflix Title 940,John Smith,"Actor F, Actor G",India,"May 9, 2020",2020,R,91 min,Action & Adventure,Sample description for Netflix title 940.
s941,TV Show,Netflix Title 941,Sara Wilson,"Actor F, Actor G",Canada,"December 5, 2009",2009,TV-PG,1 Seasons,Action & Adventure,Sample description for Netflix title 941.
s942,TV Show,Netflix Title 942,Raj Kumar,"Actor F, Actor G",Spain,"November 24, 2013",2013,PG,2 Seasons,Comedy,Sample description for Netflix title 942.
s943,TV Show,Netflix Title 943,Jane Doe,Actor E,Australia,"September 27, 2012",2012,TV-14,6 Seasons,Action & Adventure,Sample description for Netflix title 943.
s944,TV Show,Netflix Title 944,John Smith,"Actor F, Actor G",Mexico,"December 18, 2009",2009,TV-PG,6 Seasons,Horror,Sample description for Netflix title 944.
s945,Movie,Netflix Title 945,Raj Kumar,"Actor A, Actor B",Japan,"July 28, 2025",2025,R,103 min,Drama,Sample description for Netflix title 945.
s946,TV Show,Netflix Title 946,Emily Brown,"Actor H, Actor I",Canada,"February 21, 2013",2013,PG-13,8 Seasons,Comedy,Sample description for Netflix title 946.
s947,TV Show,Netflix Title 947,Sara Wilson,"Actor C, Actor D",Mexico,"July 16, 2024",2024,PG-13,5 Seasons,Crime TV Shows,Sample description for Netflix title 947.
s948,Movie,Netflix Title 948,Jane Doe,"Actor H, Actor I",India,"November 26, 2020",2020,TV-MA,149 min,Action & Adventure,Sample description for Netflix title 948.
s949,TV Show,Netflix Title 949,John Smith,Actor E,Japan,"January 10, 2023",2023,TV-PG,7 Seasons,Crime TV Shows,Sample description for Netflix title 949.
s950,Movie,Netflix Title 950,Raj Kumar,"Actor A, Actor B",France,"July 28, 2018",2018,TV-14,166 min,Thrillers,Sample description for Netflix title 950.
s951,Movie,Netflix Title 951,John Smith,"Actor A, Actor B",Mexico,"May 11, 2010",2010,TV-MA,88 min,Drama,Sample description for Netflix title 951.
s952,TV Show,Netflix Title 952,Emily Brown,Actor E,Brazil,"January 28, 2024",2024,TV-MA,5 Seasons,Documentaries,Sample description for Netflix title 952.
s953,TV Show,Netflix Title 953,David Kim,Actor E,Spain,"April 7, 2021",2021,R,6 Seasons,Action & Adventure,Sample description for Netflix title 953.
s954,TV Show,Netflix Title 954,David Kim,"Actor C, Actor D",United Kingdom,"January 25, 2025",2025,PG,7 Seasons,Action & Adventure,Sample description for Netflix title 954.
s955,Movie,Netflix Title 955,Emily Brown,"Actor A, Actor B",Canada,"April 12, 2017",2017,TV-MA,161 min,Action & Adventure,Sample description for Netflix title 955.
s956,TV Show,Netflix Title 956,John Smith,"Actor F, Actor G",France,"February 18, 2015",2015,TV-MA,9 Seasons,Action & Adventure,Sample description for Netflix title 956.
s957,Movie,Netflix Title 957,Sara Wilson,"Actor H, Actor I",Australia,"July 13, 2022",2022,PG,130 min,Horror,Sample description for Netflix title 957.
s958,Movie,Netflix Title 958,David Kim,"Actor F, Actor G",Australia,"August 1, 2012",2012,R,66 min,Documentaries,Sample description for Netflix title 958.
s959,Movie,Netflix Title 959,Sara Wilson,"Actor A, Actor B",United States,"January 8, 2016",2016,TV-14,161 min,Thrillers,Sample description for Netflix title 959.
s960,TV Show,Netflix Title 960,Emily Brown,Actor E,India,"December 17, 2009",2009,PG,2 Seasons,Thrillers,Sample description for Netflix title 960.
s961,Movie,Netflix Title 961,Emily Brown,"Actor C, Actor D",Spain,"April 16, 2019",2019,R,131 min,Crime TV Shows,Sample description for Netflix title 961.
s962,TV Show,Netflix Title 962,David Kim,"Actor A, Actor B",Spain,"June 17, 2022",2022,PG-13,1 Seasons,Sci-Fi,Sample description for Netflix title 962.
s963,Movie,Netflix Title 963,Sara Wilson,Actor E,Mexico,"November 20, 2011",2011,R,117 min,Comedy,Sample description for Netflix title 963.
s964,Movie,Netflix Title 964,David Kim,"Actor A, Actor B",Germany,"January 25, 2016",2016,TV-PG,160 min,Documentaries,Sample description for Netflix title 964.
s965,TV Show,Netflix Title 965,Emily Brown,"Actor F, Actor G",India,"May 26, 2009",2009,TV-MA,8 Seasons,Crime TV Shows,Sample description for Netflix title 965.
s966,TV Show,Netflix Title 966,Jane Doe,"Actor C, Actor D",South Korea,"July 21, 2015",2015,PG-13,2 Seasons,Documentaries,Sample description for Netflix title 966.
s967,Movie,Netflix Title 967,Emily Brown,Actor E,Canada,"October 20, 2015",2015,TV-14,142 min,Action & Adventure,Sample description for Netflix title 967.
s968,TV Show,Netflix Title 968,John Smith,"Actor C, Actor D",Brazil,"June 4, 2013",2013,R,1 Seasons,Thrillers,Sample description for Netflix title 968.
s969,Movie,Netflix Title 969,John Smith,"Actor H, Actor I",Mexico,"September 10, 2025",2025,TV-MA,109 min,Kids' TV,Sample description for Netflix title 969.
s970,Movie,Netflix Title 970,Raj Kumar,"Actor H, Actor I",Mexico,"October 16, 2018",2018,PG-13,121 min,Kids' TV,Sample description for Netflix title 970.
s971,TV Show,Netflix Title 971,Raj Kumar,"Actor A, Actor B",South Korea,"May 24, 2017",2017,R,10 Seasons,Romantic Movies,Sample description for Netflix title 971.
s972,TV Show,Netflix Title 972,John Smith,"Actor A, Actor B",United Kingdom,"March 4, 2014",2014,R,3 Seasons,Drama,Sample description for Netflix title 972.
s973,TV Show,Netflix Title 973,Sara Wilson,"Actor C, Actor D",France,"December 18, 2014",2014,PG-13,3 Seasons,Documentaries,Sample description for Netflix title 973.
s974,Movie,Netflix Title 974,Emily Brown,"Actor A, Actor B",Spain,"April 17, 2023",2023,G,80 min,Action & Adventure,Sample description for Netflix title 974.
s975,Movie,Netflix Title 975,David Kim,"Actor A, Actor B",India,"June 20, 2019",2019,TV-PG,78 min,Romantic Movies,Sample description for Netflix title 975.
s976,Movie,Netflix Title 976,Jane Doe,"Actor H, Actor I",Mexico,"July 5, 2019",2019,TV-PG,79 min,Sci-Fi,Sample description for Netflix title 976.
s977,Movie,Netflix Title 977,Raj Kumar,"Actor C, Actor D",South Korea,"July 25, 2012",2012,G,138 min,Thrillers,Sample description for Netflix title 977.
s978,Movie,Netflix Title 978,Alex Lee,"Actor C, Actor D",Japan,"March 24, 2018",2018,TV-MA,129 min,Horror,Sample description for Netflix title 978.
s979,Movie,Netflix Title 979,David Kim,"Actor H, Actor I",United Kingdom,"August 9, 2022",2022,TV-MA,141 min,Crime TV Shows,Sample description for Netflix title 979.
s980,Movie,Netflix Title 980,Emily Brown,"Actor H, Actor I",Mexico,"October 17, 2025",2025,TV-MA,65 min,Comedy,Sample description for Netflix title 980.
s981,Movie,Netflix Title 981,Jane Doe,Actor E,United States,"December 6, 2017",2017,PG,140 min,Horror,Sample description for Netflix title 981.
s982,Movie,Netflix Title 982,Sara Wilson,"Actor F, Actor G",South Korea,"August 22, 2022",2022,TV-14,102 min,Sci-Fi,Sample description for Netflix title 982.
s983,Movie,Netflix Title 983,David Kim,"Actor F, Actor G",United States,"November 28, 2022",2022,G,167 min,Drama,Sample description for Netflix title 983.
s984,TV Show,Netflix Title 984,John Smith,Actor E,Canada,"November 6, 2018",2018,G,6 Seasons,Sci-Fi,Sample description for Netflix title 984.
s985,TV Show,Netflix Title 985,Alex Lee,"Actor A, Actor B",Canada,"September 26, 2018",2018,PG-13,6 Seasons,Horror,Sample description for Netflix title 985.
s986,TV Show,Netflix Title 986,Jane Doe,"Actor A, Actor B",Japan,"November 23, 2018",2018,PG-13,10 Seasons,Horror,Sample description for Netflix title 986.
s987,TV Show,Netflix Title 987,Alex Lee,"Actor F, Actor G",South Korea,"July 14, 2010",2010,PG,9 Seasons,Crime TV Shows,Sample description for Netflix title 987.
s988,Movie,Netflix Title 988,Emily Brown,"Actor A, Actor B",Brazil,"May 24, 2023",2023,PG,131 min,Crime TV Shows,Sample description for Netflix title 988.
s989,TV Show,Netflix Title 989,John Smith,"Actor C, Actor D",Spain,"June 6, 2023",2023,R,5 Seasons,Kids' TV,Sample description for Netflix title 989.
s990,TV Show,Netflix Title 990,Raj Kumar,"Actor F, Actor G",Australia,"November 5, 2017",2017,TV-PG,6 Seasons,Drama,Sample description for Netflix title 990.
s991,Movie,Netflix Title 991,David Kim,"Actor A, Actor B",United Kingdom,"September 25, 2009",2009,TV-MA,98 min,Sci-Fi,Sample description for Netflix title 991.
s992,TV Show,Netflix Title 992,Raj Kumar,"Actor A, Actor B",United Kingdom,"October 20, 2025",2025,TV-14,4 Seasons,Horror,Sample description for Netflix title 992.
s993,TV Show,Netflix Title 993,Sara Wilson,"Actor A, Actor B",Japan,"July 28, 2009",2009,G,1 Seasons,Crime TV Shows,Sample description for Netflix title 993.
s994,TV Show,Netflix Title 994,Jane Doe,"Actor C, Actor D",Canada,"April 1, 2009",2009,TV-MA,2 Seasons,Horror,Sample description for Netflix title 994.
s995,Movie,Netflix Title 995,Alex Lee,"Actor A, Actor B",United Kingdom,"March 28, 2021",2021,PG-13,121 min,Comedy,Sample description for Netflix title 995.
s996,Movie,Netflix Title 996,John Smith,"Actor H, Actor I",United Kingdom,"December 14, 2017",2017,TV-14,164 min,Comedy,Sample description for Netflix title 996.
s997,Movie,Netflix Title 997,Jane Doe,"Actor F, Actor G",United States,"December 23, 2022",2022,G,132 min,Romantic Movies,Sample description for Netflix title 997.
s998,Movie,Netflix Title 998,Sara Wilson,"Actor C, Actor D",India,"December 22, 2017",2017,TV-MA,105 min,Horror,Sample description for Netflix title 998.
s999,TV Show,Netflix Title 999,Raj Kumar,"Actor F, Actor G",United Kingdom,"July 21, 2025",2025,TV-PG,10 Seasons,Crime TV Shows,Sample description for Netflix title 999.
s1000,TV Show,Netflix Title 1000,Jane Doe,"Actor F, Actor G",Australia,"June 13, 2011",2011,G,6 Seasons,Kids' TV,Sample description for Netflix title 1000.
